Mesh_ArchA|ArchA.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\ArchA\|0
Mesh_Boss_Room|Boss_Room.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Boss_Room\|0
Mesh_Boss_Roomground|Boss_Roomground.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Boss_Roomground\|0
Mesh_BrickFloorL|BrickFloorL.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\BrickFloorL\|0
Mesh_Building_C|Building_C.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Building_C\|0
Mesh_Building_D|Building_D.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Building_D\|0
Mesh_Building_E|Building_E.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Building_E\|0
Mesh_Building_Wall|Building_Wall.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Building_Wall\|0
Mesh_Car_Red|Car_Red.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Car_Red\|0
Mesh_Car_Taxi|Car_Taxi.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Car_Taxi\|0
Mesh_Car_Trunck|Car_Trunck.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Car_Trunck\|0
Mesh_Car_Yellow|Car_Yellow.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Car_Yellow\|0
Mesh_ConcPillar|ConcPillar.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\ConcPillar\|0
Mesh_Concrete_PillarA|Concrete_PillarA.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Concrete_PillarA\|0
Mesh_Concrete_WallA|Concrete_WallA.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Concrete_WallA\|0
Mesh_Concrete_WallB|Concrete_WallB.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Concrete_WallB\|0
Mesh_Concrete_WallC|Concrete_WallC.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Concrete_WallC\|0
Mesh_Concrete_WallD|Concrete_WallD.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Concrete_WallD\|0
Mesh_Concrete_WallE|Concrete_WallE.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Concrete_WallE\|0
Mesh_ConcWall_B|ConcWall_B.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\ConcWall_B\|0
Mesh_Container_A|Container_A.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Container_A\|0
Mesh_DebrisA|DebrisA.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\DebrisA\|0
Mesh_Drmu_fire|Drmu_fire.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Drmu_fire\|0
Mesh_Fence_Stage1|Fence_Stage1.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Fence_Stage1\|0
Mesh_Finsh_Building|Finsh_Building.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Finsh_Building\|0
Mesh_Floor_Mud|Floor_Mud.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Floor_Mud\|0
Mesh_GrayStoneFloorL|GrayStoneFloorL.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\GrayStoneFloorL\|0
Mesh_GrayStoneFloorM|GrayStoneFloorM.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\GrayStoneFloorM\|0
Mesh_GrayStoneFloorS|GrayStoneFloorS.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\GrayStoneFloorS\|0
Mesh_Gray_StoneFloor2_S|Gray_StoneFloor2_S.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Gray_StoneFloor2_S\|0
Mesh_GuardrailA|GuardrailA.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\GuardrailA\|0
Mesh_GuardrailB|GuardrailB.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\GuardrailB\|0
Mesh_GuardrailC|GuardrailC.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\GuardrailC\|0
Mesh_IronplateA|IronplateA.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\IronplateA\|0
Mesh_Pipebox|Pipebox.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Pipebox\|0
Mesh_Pole_Stage1|Pole_Stage1.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Pole_Stage1\|0
Mesh_RubblA_L_Org|RubblA_L_Org.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\RubblA_L_Org\|0
Mesh_SignboardA|SignboardA.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\SignboardA\|0
Mesh_StreetLight|StreetLight.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\StreetLight\|0
Mesh_Test_StairsB|Test_StairsB.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_01\Test_StairsB\|0
