Mesh_Cathedral_FenceEnd|Cathedral_FenceEnd.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_FenceEnd\|0
Mesh_Cathedral_FloorL_With_Fence|Cathedral_FloorL_With_Fence.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_FloorL_With_Fence\|0
Mesh_Cathedral_FloorL_With_FenceRoot|Cathedral_FloorL_With_FenceRoot.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_FloorL_With_FenceRoot\|0
Mesh_Cathedral_FloorS_Fence|Cathedral_FloorS_Fence.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_FloorS_Fence\|0
Mesh_Cathedral_Floor_Bridge_Hole|Cathedral_Floor_Bridge_Hole.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_Floor_Bridge_Hole\|0
Mesh_Cathedral_Floor_Center_Round|Cathedral_Floor_Center_Round.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_Floor_Center_Round\|0
Mesh_Cathedral_PillarL_Center_Round|Cathedral_PillarL_Center_Round.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_PillarL_Center_Round\|0
Mesh_Cathedral_PillarL_Center_Round_B|Cathedral_PillarL_Center_Round_B.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_PillarL_Center_Round_B\|0
Mesh_Cathedral_PillarS_Center_Round_A|Cathedral_PillarS_Center_Round_A.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_PillarS_Center_Round_A\|0
Mesh_Cathedral_PillarS_Center_Round_B|Cathedral_PillarS_Center_Round_B.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_PillarS_Center_Round_B\|0
Mesh_Cathedral_Pillar_Thorn_A|Cathedral_Pillar_Thorn_A.X|..\..\Client\Resources\Mesh\StaticMesh\Stage_04\Cathedral_Pillar_Thorn_A\|0
